marketlevels,Low_IX.D.DAX.DAILY.IP,9716.5
marketlevels,High_IX.D.DAX.DAILY.IP,9804.5
marketlevels,CloseBid_IX.D.DAX.DAILY.IP,9718.8
marketlevels,CloseOffer_IX.D.DAX.DAILY.IP,9719.8
marketlevels,Low_IX.D.CAC.DAILY.IP,4361.0
marketlevels,High_IX.D.CAC.DAILY.IP,4398.3
marketlevels,CloseBid_IX.D.CAC.DAILY.IP,4363.3
marketlevels,CloseOffer_IX.D.CAC.DAILY.IP,4364.3
marketlevels,Low_IX.D.DOW.DAILY.IP,79228162514264337593543950335
marketlevels,High_IX.D.DOW.DAILY.IP,-79228162514264337593543950335
marketlevels,CloseBid_IX.D.DOW.DAILY.IP,-79228162514264337593543950335
marketlevels,CloseOffer_IX.D.DOW.DAILY.IP,-79228162514264337593543950335

stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:45:11,CAC,4370.8,4375.8,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:45:11,DAX,9757.0,9764.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:45:13,CAC,4370.1,4375.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:45:13,DAX,9755.3,9762.3,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:45:37,CAC,4370.1,4375.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:45:37,DAX,9755.3,9762.3,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:45:56,CAC,4370.5,4375.5,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:45:56,DAX,9756.2,9763.2,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:45:57,CAC,4370.1,4375.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:45:57,DAX,9755.3,9762.3,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:46:12,CAC,4370.8,4375.8,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:46:12,DAX,9757.0,9764.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:46:15,CAC,4371.2,4376.2,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:46:15,DAX,9757.9,9764.9,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:46:21,CAC,4370.8,4375.8,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:46:21,DAX,9757.0,9764.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:46:37,CAC,4371.5,4376.5,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:46:37,DAX,9758.8,9765.8,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:46:56,CAC,4371.9,4376.9,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:46:56,DAX,9759.6,9766.6,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:47:4,CAC,4372.3,4377.3,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:47:4,DAX,9760.5,9767.5,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:47:6,CAC,4373.1,4378.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:47:6,DAX,9762.2,9769.2,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:47:41,CAC,4373.8,4378.8,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:47:41,DAX,9764.0,9771.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:48:8,CAC,4374.5,4379.5,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:48:8,DAX,9765.7,9772.7,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:48:33,CAC,4373.8,4378.8,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:48:33,DAX,9764.0,9771.0,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:48:34,DAX,9767.0,9774.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:48:37,CAC,4373.1,4378.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:48:37,DAX,9765.2,9772.2,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:49:47,CAC,4372.3,4377.3,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:49:47,DAX,9763.5,9770.5,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:49:52,CAC,4371.5,4376.5,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:49:52,DAX,9761.8,9768.8,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:49:53,CAC,4371.9,4376.9,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:49:53,DAX,9762.6,9769.6,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:49:54,CAC,4371.5,4376.5,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:49:54,DAX,9761.8,9768.8,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:49:59,CAC,4371.6,4376.6,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:50:9,CAC,4370.9,4375.9,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:50:9,DAX,9760.0,9767.0,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:50:24,DAX,9757.0,9764.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:50:25,CAC,4370.1,4375.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:50:25,DAX,9755.3,9762.3,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:50:44,CAC,4369.4,4374.4,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:50:44,DAX,9753.6,9760.6,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:50:52,CAC,4369.0,4374.0,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:50:52,DAX,9752.7,9759.7,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:50:53,CAC,4369.4,4374.4,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:50:53,DAX,9753.6,9760.6,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:50:59,CAC,4368.6,4373.6,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:50:59,DAX,9751.9,9758.9,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:51:6,CAC,4370.1,4375.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:51:6,DAX,9755.3,9762.3,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:51:8,CAC,4370.9,4375.9,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:51:8,DAX,9757.0,9764.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:51:10,CAC,4370.1,4375.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:51:10,DAX,9755.3,9762.3,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:51:17,DAX,9758.3,9765.3,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:51:30,CAC,4369.4,4374.4,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:51:30,DAX,9756.6,9763.6,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:51:48,CAC,4373.4,4378.4,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:52:2,CAC,4372.6,4377.6,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:52:2,DAX,9754.9,9761.9,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:52:15,CAC,4373.0,4378.0,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:52:15,DAX,9755.7,9762.7,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:52:19,CAC,4373.4,4378.4,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:52:19,DAX,9756.6,9763.6,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:52:24,CAC,4374.1,4379.1,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:52:24,DAX,9758.3,9765.3,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:52:32,CAC,4374.9,4379.9,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:52:32,DAX,9760.0,9767.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:53:6,CAC,4375.6,4380.6,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:53:6,DAX,9761.8,9768.8,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:53:7,CAC,4374.9,4379.9,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:53:7,DAX,9760.0,9767.0,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:53:30,CAC,4375.6,4380.6,0
stocks,IX.D.DAX.DAILY.IP,29/1/2016 6:53:30,DAX,9761.8,9768.8,0
stocks,IX.D.CAC.DAILY.IP,29/1/2016 6:53:34,CAC,4374.9,4379.9,0
