stocks,IX.D.DAX.DAILY.IP,16/11/2015 08:00:01,DAX,12.0,12.0,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 08:02:50,DAX,26.5,26.5,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 08:06:19,DAX,70.8,70.8,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 08:50:22,DAX,122.8,122.8,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 13:37:39,DAX,113.9,113.9,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 14:46:46,DAX,167.1,167.1,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 14:50:51,DAX,181.4,181.4,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 16:04:18,DAX,119.1,119.1,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 16:22:15,DAX,116.6,116.6,0
stocks,IX.D.DAX.DAILY.IP,16/11/2015 16:26:18,DAX,111.6,111.6,0

indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 08:00:01,18.250833333333333333333168
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 08:00:01,20.211500000000000000000836
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 08:00:01,1.563000000000000000000826
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 08:00:01,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 08:02:50,30.170416666666666666666501
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 08:02:50,22.195916666666666666667500
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 08:02:50,5.242902777777777777778608
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 08:02:50,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 08:06:19,58.613333333333333333333166
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 08:06:19,33.163750000000000000000827
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 08:06:19,10.379944444444444444445280
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 08:06:19,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 08:50:22,125.043333333333333333333166
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 08:50:22,122.217500000000000000000845
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 08:50:22,78.739208333333333333334161
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 08:50:22,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 13:37:39,121.188333333333333333333163
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 13:37:39,133.261833333333333333334181
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 13:37:39,151.119625000000000000000842
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 13:37:39,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 14:46:46,162.707916666666666666666496
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 14:46:46,163.440166666666666666667514
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 14:46:46,130.631569444444444444445278
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 14:46:46,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 14:50:51,175.572499999999999999999830
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 14:50:51,168.485083333333333333334183
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 14:50:51,133.627416666666666666667502
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 14:50:51,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 16:04:18,129.609583333333333333333164
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 16:04:18,128.258666666666666666667513
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 16:04:18,145.274500000000000000000825
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 16:04:18,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 16:22:15,124.352083333333333333333166
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 16:22:15,118.982416666666666666667516
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 16:22:15,136.358069444444444444445283
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 16:22:15,127.892114814814814814832953
indicators,WMA_2_IX.D.DAX.DAILY.IP,16/11/2015 16:26:18,113.720833333333333333333164
indicators,WMA_10_IX.D.DAX.DAILY.IP,16/11/2015 16:26:18,116.677666666666666666667519
indicators,WMA_60_IX.D.DAX.DAILY.IP,16/11/2015 16:26:18,133.065152777777777777778609
indicators,WMA_1D_IX.D.DAX.DAILY.IP,16/11/2015 16:26:18,127.892114814814814814832953



16/11/2015 08:00:01,17
16/11/2015 08:02:50,18
16/11/2015 08:06:19,-8
16/11/2015 08:50:22,-15
16/11/2015 13:37:39,6
16/11/2015 14:46:46,9
16/11/2015 14:50:51,-9
16/11/2015 16:04:18,-4
16/11/2015 16:22:15,-1
16/11/2015 16:26:18,2
