
stocks,IX.D.DAX.DAILY.IP,11/01/2016 08:03:44,DAX,0.14300305555555555555554779,0.14300305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 08:20:44,DAX,0.32300305555555555555554779,0.32300305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 08:50:19,DAX,1.33300305555555555555554779,1.33300305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 12:04:48,DAX,1.03400305555555555555554779,1.03400305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 12:40:05,DAX,1.01400305555555555555554779,1.01400305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 14:21:45,DAX,1.49100305555555555555554779,1.49100305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 15:15:03,DAX,1.24600305555555555555554779,1.24600305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 15:57:31,DAX,0.82100305555555555555554779,0.82100305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 16:29:47,DAX,0.65600305555555555555554779,0.65600305555555555555554779,0
stocks,IX.D.DAX.DAILY.IP,11/01/2016 16:34:41,DAX,0.36100305555555555555554779,0.36100305555555555555554779,0

indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 08:20:44,0.36428222222222222222221288
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 08:20:44,0.44383222222222222222222231
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 08:20:44,0.26528277777777777777777786
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 08:20:44,-0.18162370370370370370370374
indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 08:50:19,1.34866138888888888888887952
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 08:50:19,1.17999638888888888888888909
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 08:50:19,0.90898916666666666666666685
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 08:50:19,0.36825842592592592592592616
indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 12:04:48,1.08662805555555555555554622
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 12:04:48,1.08590055555555555555555576
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 12:04:48,1.12497555555555555555555572
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 12:04:48,0.77908916666666666666666685
indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 12:40:05,1.12105305555555555555554623
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 12:40:05,1.13407222222222222222222241
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 12:40:05,1.158227777777777777777778
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 12:40:05,0.97838064814814814814814835
indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 15:15:03,1.30318638888888888888887953
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 15:15:03,1.25536305555555555555555581
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 15:15:03,1.2245450000000000000000003
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 15:15:03,1.42219916666666666666666689
indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 15:57:31,0.74422805555555555555554622
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 15:57:31,0.98301138888888888888888907
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 15:57:31,1.25315583333333333333333358
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 15:57:31,1.30467185185185185185185217
indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 16:29:47,0.67670722222222222222221288
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 16:29:47,0.73366222222222222222222238
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 16:29:47,0.63966083333333333333333345
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 16:29:47,1.03278787037037037037037067
indicators,WMA_2_IX.D.DAX.DAILY.IP,11/01/2016 16:34:41,0.40634472222222222222221287
indicators,WMA_10_IX.D.DAX.DAILY.IP,11/01/2016 16:34:41,0.57591388888888888888888901
indicators,WMA_30_IX.D.DAX.DAILY.IP,11/01/2016 16:34:41,0.62182833333333333333333339
indicators,WMA_90_IX.D.DAX.DAILY.IP,11/01/2016 16:34:41,0.98624962962962962962962983



11/01/2016 08:20:44,IX.D.DAX.DAILY.IP,0.46
11/01/2016 08:50:19,IX.D.DAX.DAILY.IP,0.5
11/01/2016 12:04:48,IX.D.DAX.DAILY.IP,-0.06
11/01/2016 12:40:05,IX.D.DAX.DAILY.IP,0.1
11/01/2016 15:15:03,IX.D.DAX.DAILY.IP,-0.2
11/01/2016 15:57:31,IX.D.DAX.DAILY.IP,-0.28
11/01/2016 16:29:47,IX.D.DAX.DAILY.IP,-0.4
11/01/2016 16:34:41,IX.D.DAX.DAILY.IP,0.02
