
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 8:5:8,DAX,-0.33136777777777777777777971,-0.33136777777777777777777971,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 8:10:1,DAX,-0.24636777777777777777777971,-0.24636777777777777777777971,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 8:13:32,DAX,-0.28436777777777777777777971,-0.28436777777777777777777971,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 8:35:17,DAX,0.37063222222222222222222029,0.37063222222222222222222029,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 8:36:18,DAX,0.68363222222222222222222029,0.68363222222222222222222029,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 8:40:3,DAX,0.38863222222222222222222029,0.38863222222222222222222029,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 13:35:53,DAX,0.72763222222222222222222029,0.72763222222222222222222029,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 14:37:2,DAX,0.31263222222222222222222029,0.31263222222222222222222029,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 15:44:19,DAX,0.47263222222222222222222029,0.47263222222222222222222029,0
mktdata,IX.D.DAX.DAILY.IP,15/2/2016 16:26:36,DAX,0.58263222222222222222222029,0.58263222222222222222222029,0

indicators,WMA_2_IX.D.DAX.DAILY.IP,15/2/2016 8:35:17,0.33118222222222222222222004
indicators,WMA_10_IX.D.DAX.DAILY.IP,15/2/2016 8:35:17,0.34963388888888888888888826
indicators,WMA_30_IX.D.DAX.DAILY.IP,15/2/2016 8:35:17,0.12506222222222222222222645
indicators,WMA_90_IX.D.DAX.DAILY.IP,15/2/2016 8:35:17,0.04104629629629629629629997
indicators,WMA_2_IX.D.DAX.DAILY.IP,15/2/2016 8:36:18,0.41381555555555555555555337
indicators,WMA_10_IX.D.DAX.DAILY.IP,15/2/2016 8:36:18,0.35507888888888888888888825
indicators,WMA_30_IX.D.DAX.DAILY.IP,15/2/2016 8:36:18,0.14754833333333333333333758
indicators,WMA_90_IX.D.DAX.DAILY.IP,15/2/2016 8:36:18,0.04745481481481481481481849
indicators,WMA_2_IX.D.DAX.DAILY.IP,15/2/2016 8:40:3,0.4407988888888888888888867
indicators,WMA_10_IX.D.DAX.DAILY.IP,15/2/2016 8:40:3,0.41169722222222222222222157
indicators,WMA_30_IX.D.DAX.DAILY.IP,15/2/2016 8:40:3,0.22629888888888888888889308
indicators,WMA_90_IX.D.DAX.DAILY.IP,15/2/2016 8:40:3,0.06994462962962962962963333
indicators,WMA_2_IX.D.DAX.DAILY.IP,15/2/2016 13:35:53,0.73141555555555555555555351
indicators,WMA_10_IX.D.DAX.DAILY.IP,15/2/2016 13:35:53,0.69494722222222222222222074
indicators,WMA_30_IX.D.DAX.DAILY.IP,15/2/2016 13:35:53,0.69991888888888888888888961
indicators,WMA_90_IX.D.DAX.DAILY.IP,15/2/2016 13:35:53,0.7028468518518518518518548
indicators,WMA_2_IX.D.DAX.DAILY.IP,15/2/2016 14:37:2,0.32704888888888888888888679
indicators,WMA_10_IX.D.DAX.DAILY.IP,15/2/2016 14:37:2,0.4437955555555555555555545
indicators,WMA_30_IX.D.DAX.DAILY.IP,15/2/2016 14:37:2,0.5613277777777777777777793
indicators,WMA_90_IX.D.DAX.DAILY.IP,15/2/2016 14:37:2,0.65972314814814814814815143
indicators,WMA_2_IX.D.DAX.DAILY.IP,15/2/2016 15:44:19,0.50718222222222222222222012
indicators,WMA_10_IX.D.DAX.DAILY.IP,15/2/2016 15:44:19,0.52619388888888888888888758
indicators,WMA_30_IX.D.DAX.DAILY.IP,15/2/2016 15:44:19,0.55540111111111111111111258
indicators,WMA_90_IX.D.DAX.DAILY.IP,15/2/2016 15:44:19,0.55789481481481481481481871
indicators,WMA_2_IX.D.DAX.DAILY.IP,15/2/2016 16:26:36,0.56943222222222222222222021
indicators,WMA_10_IX.D.DAX.DAILY.IP,15/2/2016 16:26:36,0.49792555555555555555555401
indicators,WMA_30_IX.D.DAX.DAILY.IP,15/2/2016 16:26:36,0.47836277777777777777777862
indicators,WMA_90_IX.D.DAX.DAILY.IP,15/2/2016 16:26:36,0.55231166666666666666667



15/2/2016 8:35:17,IX.D.DAX.DAILY.IP,-0.32
15/2/2016 8:36:18,IX.D.DAX.DAILY.IP,-0.94
15/2/2016 8:40:3,IX.D.DAX.DAILY.IP,-0.4
15/2/2016 13:35:53,IX.D.DAX.DAILY.IP,-0.08
15/2/2016 14:37:2,IX.D.DAX.DAILY.IP,0.48
15/2/2016 15:44:19,IX.D.DAX.DAILY.IP,0.1
15/2/2016 16:26:36,IX.D.DAX.DAILY.IP,-0.38
