
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 8:3:55,DAX,-0.32453000000000000000000177,-0.32453000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 8:5:59,DAX,-0.09253000000000000000000177,-0.09253000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 8:12:38,DAX,0.10746999999999999999999823,0.10746999999999999999999823,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 8:27:54,DAX,-0.46453000000000000000000177,-0.46453000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 12:48:6,DAX,-0.43253000000000000000000177,-0.43253000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 12:56:8,DAX,-0.33953000000000000000000177,-0.33953000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 13:42:53,DAX,-0.45753000000000000000000177,-0.45753000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 14:45:50,DAX,-0.79953000000000000000000177,-0.79953000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 15:51:18,DAX,-0.90953000000000000000000177,-0.90953000000000000000000177,0
mktdata,IX.D.DAX.DAILY.IP,19/2/2016 16:26:19,DAX,-1.06753000000000000000000177,-1.06753000000000000000000177,0

indicators,WMA_2_IX.D.DAX.DAILY.IP,19/2/2016 8:27:54,-0.39714666666666666666666869
indicators,WMA_10_IX.D.DAX.DAILY.IP,19/2/2016 8:27:54,-0.33808666666666666666666702
indicators,WMA_30_IX.D.DAX.DAILY.IP,19/2/2016 8:27:54,-0.17886055555555555555555114
indicators,WMA_90_IX.D.DAX.DAILY.IP,19/2/2016 8:27:54,-0.03924425925925925925925638
indicators,WMA_2_IX.D.DAX.DAILY.IP,19/2/2016 12:48:6,-0.39848833333333333333333522
indicators,WMA_10_IX.D.DAX.DAILY.IP,19/2/2016 12:48:6,-0.48326166666666666666666797
indicators,WMA_30_IX.D.DAX.DAILY.IP,19/2/2016 12:48:6,-0.64440277777777777777777704
indicators,WMA_90_IX.D.DAX.DAILY.IP,19/2/2016 12:48:6,-0.72327092592592592592592272
indicators,WMA_2_IX.D.DAX.DAILY.IP,19/2/2016 12:56:8,-0.42830500000000000000000183
indicators,WMA_10_IX.D.DAX.DAILY.IP,19/2/2016 12:56:8,-0.4204266666666666666666681
indicators,WMA_30_IX.D.DAX.DAILY.IP,19/2/2016 12:56:8,-0.54664055555555555555555486
indicators,WMA_90_IX.D.DAX.DAILY.IP,19/2/2016 12:56:8,-0.70585944444444444444444133
indicators,WMA_2_IX.D.DAX.DAILY.IP,19/2/2016 13:42:53,-0.4502716666666666666666686
indicators,WMA_10_IX.D.DAX.DAILY.IP,19/2/2016 13:42:53,-0.43516333333333333333333416
indicators,WMA_30_IX.D.DAX.DAILY.IP,19/2/2016 13:42:53,-0.47580388888888888888888696
indicators,WMA_90_IX.D.DAX.DAILY.IP,19/2/2016 13:42:53,-0.51777055555555555555555222
indicators,WMA_2_IX.D.DAX.DAILY.IP,19/2/2016 14:45:50,-0.88575500000000000000000207
indicators,WMA_10_IX.D.DAX.DAILY.IP,19/2/2016 14:45:50,-0.88769833333333333333333362
indicators,WMA_30_IX.D.DAX.DAILY.IP,19/2/2016 14:45:50,-0.80327722222222222222221917
indicators,WMA_90_IX.D.DAX.DAILY.IP,19/2/2016 14:45:50,-0.67551222222222222222221775
indicators,WMA_2_IX.D.DAX.DAILY.IP,19/2/2016 15:51:18,-0.92123833333333333333333533
indicators,WMA_10_IX.D.DAX.DAILY.IP,19/2/2016 15:51:18,-0.9182916666666666666666672
indicators,WMA_30_IX.D.DAX.DAILY.IP,19/2/2016 15:51:18,-0.95713944444444444444444065
indicators,WMA_90_IX.D.DAX.DAILY.IP,19/2/2016 15:51:18,-0.94815981481481481481480962
indicators,WMA_2_IX.D.DAX.DAILY.IP,19/2/2016 16:26:19,-0.99219666666666666666666859
indicators,WMA_10_IX.D.DAX.DAILY.IP,19/2/2016 16:26:19,-0.9474483333333333333333342
indicators,WMA_30_IX.D.DAX.DAILY.IP,19/2/2016 16:26:19,-1.02551944444444444444444106
indicators,WMA_90_IX.D.DAX.DAILY.IP,19/2/2016 16:26:19,-1.0197661111111111111111057



19/2/2016 8:27:54,IX.D.DAX.DAILY.IP,0.72
19/2/2016 12:48:6,IX.D.DAX.DAILY.IP,0.18
19/2/2016 12:56:8,IX.D.DAX.DAILY.IP,-0.02
19/2/2016 13:42:53,IX.D.DAX.DAILY.IP,-0.48
19/2/2016 14:45:50,IX.D.DAX.DAILY.IP,-0.5
19/2/2016 15:51:18,IX.D.DAX.DAILY.IP,-0.28
19/2/2016 16:26:19,IX.D.DAX.DAILY.IP,0.86
