stocks,IX.D.DAX.DAILY.IP,02/12/2015 08:00:00,DAX,-9.0,-9.0,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 08:03:48,DAX,0.5,0.5,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 08:21:02,DAX,-44.0,-44.0,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 12:19:29,DAX,-48.6,-48.6,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 12:36:28,DAX,-100.1,-100.1,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 13:14:46,DAX,-86.9,-86.9,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 15:15:05,DAX,-57.9,-57.9,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 15:17:43,DAX,-66.4,-66.4,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 16:50:48,DAX,-110.1,-110.1,0
stocks,IX.D.DAX.DAILY.IP,02/12/2015 16:58:32,DAX,-108.4,-108.4,0

indicators,WMA_2_IX.D.DAX.DAILY.IP,02/12/2015 12:19:29,-46.012916666666666666666847
indicators,WMA_10_IX.D.DAX.DAILY.IP,02/12/2015 12:19:29,-45.101166666666666666665755
indicators,WMA_60_IX.D.DAX.DAILY.IP,02/12/2015 12:19:29,-31.972611111111111111110224
indicators,WMA_1D_IX.D.DAX.DAILY.IP,02/12/2015 12:19:29,-49.610776543209876543190750
indicators,WMA_2_IX.D.DAX.DAILY.IP,02/12/2015 12:36:28,-98.294583333333333333333507
indicators,WMA_10_IX.D.DAX.DAILY.IP,02/12/2015 12:36:28,-84.826249999999999999999127
indicators,WMA_60_IX.D.DAX.DAILY.IP,02/12/2015 12:36:28,-46.970930555555555555554674
indicators,WMA_1D_IX.D.DAX.DAILY.IP,02/12/2015 12:36:28,-49.610776543209876543190750
indicators,WMA_2_IX.D.DAX.DAILY.IP,02/12/2015 13:14:46,-92.585833333333333333333510
indicators,WMA_10_IX.D.DAX.DAILY.IP,02/12/2015 13:14:46,-91.844083333333333333332442
indicators,WMA_60_IX.D.DAX.DAILY.IP,02/12/2015 13:14:46,-84.584888888888888888888016
indicators,WMA_1D_IX.D.DAX.DAILY.IP,02/12/2015 13:14:46,-49.610776543209876543190750
indicators,WMA_2_IX.D.DAX.DAILY.IP,02/12/2015 15:15:05,-55.534166666666666666666848
indicators,WMA_10_IX.D.DAX.DAILY.IP,02/12/2015 15:15:05,-52.765416666666666666665779
indicators,WMA_60_IX.D.DAX.DAILY.IP,02/12/2015 15:15:05,-69.309083333333333333332453
indicators,WMA_1D_IX.D.DAX.DAILY.IP,02/12/2015 15:15:05,-49.610776543209876543190750
indicators,WMA_2_IX.D.DAX.DAILY.IP,02/12/2015 15:17:43,-69.502500000000000000000182
indicators,WMA_10_IX.D.DAX.DAILY.IP,02/12/2015 15:17:43,-57.841916666666666666665796
indicators,WMA_60_IX.D.DAX.DAILY.IP,02/12/2015 15:17:43,-68.322680555555555555554686
indicators,WMA_1D_IX.D.DAX.DAILY.IP,02/12/2015 15:17:43,-49.610776543209876543190750
indicators,WMA_2_IX.D.DAX.DAILY.IP,02/12/2015 16:50:48,-111.195000000000000000000179
indicators,WMA_10_IX.D.DAX.DAILY.IP,02/12/2015 16:50:48,-109.058583333333333333332447
indicators,WMA_60_IX.D.DAX.DAILY.IP,02/12/2015 16:50:48,-95.330555555555555555554687
indicators,WMA_1D_IX.D.DAX.DAILY.IP,02/12/2015 16:50:48,-49.610776543209876543190750
indicators,WMA_2_IX.D.DAX.DAILY.IP,02/12/2015 16:58:32,-108.335000000000000000000178
indicators,WMA_10_IX.D.DAX.DAILY.IP,02/12/2015 16:58:32,-111.000083333333333333332447
indicators,WMA_60_IX.D.DAX.DAILY.IP,02/12/2015 16:58:32,-101.114416666666666666665796
indicators,WMA_1D_IX.D.DAX.DAILY.IP,02/12/2015 16:58:32,-49.610776543209876543190750



02/12/2015 12:19:29,-8
02/12/2015 12:36:28,-6
02/12/2015 13:14:46,7
02/12/2015 15:15:05,-9
02/12/2015 15:17:43,12
02/12/2015 16:50:48,-2
02/12/2015 16:58:32,2
